,comment,sentiment,token
116,사이드 브레이크를 건 다 그래도 속도가 안 줄어들면 시동을 꺼버린 다 이것도 방법이라네요 자동차의 전원을 끄면 소프트웨어가 무소불 위에 것도 전류가 흘러야 오작동이라는 것도 할 테니,0.0,"['사이드', '브레이크', '를', '건', '다', '그래도', '속도', '가', '안', '줄어들면', '시동', '을', '꺼', '버린', '다', '이', '것', '도', '방법', '이라네요', '자동차', '의', '전원', '을', '끄면', '소프트웨어', '가', '무소', '불', '위', '에', '것', '도', '전류', '가', '흘러야', '오', '작동', '이라는', '것', '도', '할', '테', '니']"
117,차가 이상 작동하면 무조건 박아서 세워야겠네,0.0,"['차가', '이상', '작동', '하면', '무조건', '박아', '서', '세워야겠네']"
118,핸들이 조작되지 않았다면서 중앙선 넘어서 앞차를 피하네,0.0,"['핸들', '이', '조작', '되지', '않았다면서', '중앙', '선', '넘어서', '앞차', '를', '피하', '네']"
119,볼보가 문제가 아니라 요새 신기술 관련 전자제어 쪽이 많은 기술력에 비해 가끔 오류가 생기는 빈도가 심해지는 건 사실 편의는 좋아졌지만 목숨은 더 위험해진 듯,0.0,"['볼보', '가', '문제', '가', '아니라', '요새', '신', '기술', '관련', '전자', '제어', '쪽', '이', '많은', '기술', '력', '에', '비해', '가끔', '오류', '가', '생기는', '빈도', '가', '심해지는', '건', '사실', '편의', '는', '좋아졌지만', '목숨', '은', '더', '위험해진', '듯']"
120,2억원의 손해배상 소송 너무 착하신 듯 20억을 배상 소송해도 모지랄판에,0.0,"['2억원', '의', '손해배상', '소송', '너무', '착하신', '듯', '20억', '을', '배상', '소송', '해도', '모', '지랄', '판', '에']"
121,출고될 때 페달 쪽 카메라 설치 의 무적으로 달아야 함,0.0,"['출고', '될', '때', '페달', '쪽', '카메라', '설치', '의', '무적', '으로', '달아야', '함']"
122,근데 브레이크 등은 왜 꺼져 있나요 그리고 보통 시동 킬 때 브레이크 밟고 하지 않나요,0.0,"['근데', '브레이크', '등', '은', '왜', '꺼져', '있나요', '그리고', '보통', '시동', '킬', '때', '브레이크', '밟고', '하지', '않나요']"
123,공포 그 자차였을 듯 ㅜㅜ,0.0,"['공포', '그', '자', '차였을', '듯', 'ㅜㅜ']"
124,브레이크 등이 들어오지 않은 것으로 봐서는 브레이크를 전혀 밟지 않은 듯,0.0,"['브레이크', '등', '이', '들어오지', '않은', '것', '으로', '봐', '서는', '브레이크', '를', '전혀', '밟지', '않은', '듯']"
125,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 뚜벅이 생각 좀 해봅시다,0.0,"['ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '뚜벅', '이', '생각', '좀', '해봅시다']"
126,제발 전화 끊고 운전 하세요 제발,0.0,"['제발', '전화', '끊고', '운전', '하세요', '제발']"
127,죽을 뻔했는데 2억으론 부족할 듯,0.0,"['죽', '을', '뻔했는데', '2억', '으론', '부족할', '듯']"
128,출발하기 전에 브레이크 등 불들어와 있다가 출발할 때 브레이크 등 꺼져 있는 거 같은데,0.0,"['출발', '하기', '전', '에', '브레이크', '등', '불', '들어와', '있다가', '출발', '할', '때', '브레이크', '등', '꺼져', '있는', '거', '같은데']"
129,운전자는 에 놓은 건가요 였을까요,0.0,"['운전자', '는', '에', '놓은', '건가', '요', '였을까요']"
130,전자기기가 많이 들어갈수록 차는 문제가 많아진다,0.0,"['전자기기', '가', '많이', '들어갈수록', '차는', '문제', '가', '많아진다']"
131,외국 차팔이들도 현기가 어떻게 대처하는지 다 알 텐데,0.0,"['외국', '차', '팔이', '들', '도', '현기', '가', '어떻게', '대처', '하는지', '다', '알', '텐데']"
132,머선 129,0.0,"['머선', '129']"
133,무섭네요,0.0,['무섭네요']
134,무섭다,0.0,['무섭다']
135,급발진이라고 주장하는 거의 대부분의 사고가 50대 이상 운전자에게서 발생한다 멈춰 있는 차가 아무 이유 없이 달려나가진 않는다,0.0,"['급발진', '이라고', '주장', '하는', '거의', '대부분', '의', '사고', '가', '50', '대', '이상', '운전자', '에게서', '발생', '한다', '멈춰', '있는', '차가', '아무', '이유', '없이', '달려', '나가진', '않는다']"
136,그리고 저차량은 차선이탈 방지 전방 추돌방지 기능이 있는 차임 급 발진 중에는 작동 안 되서 전문가도 오동작 말하는 거임,0.0,"['그리고', '저', '차량', '은', '차선', '이탈', '방지', '전방', '추돌', '방지', '기능', '이', '있는', '차임', '급', '발진', '중', '에는', '작동', '안', '되서', '전문가', '도', '오', '동작', '말', '하는', '거임']"
137,내가 현대 스마트센스 안 넣는 이유,0.0,"['내', '가', '현대', '스마트', '센스', '안', '넣는', '이유']"
138,현기 급발진은 방송 안하고 외제차 의심 사례는 바로 뉴스감 이구나 ㅋㅋ,0.0,"['현기', '급발진', '은', '방송', '안', '하고', '외제차', '의심', '사례', '는', '바로', '뉴스', '감', '이구나', 'ㅋㅋ']"
139,이래서 블랙박스에 소리도 녹음해야 함,0.0,"['이래서', '블랙박스', '에', '소리', '도', '녹음', '해야', '함']"
140,늘 말하지만 갑자기 저러면 첨에 인도로 올려서 박아서 강제로 멈췄으면 덜 다쳤을 건데 아쉽네요,0.0,"['늘', '말', '하', '지만', '갑자기', '저러면', '첨', '에', '인도', '로', '올려서', '박아', '서', '강제', '로', '멈췄으면', '덜', '다쳤을', '건데', '아쉽네요']"
141,브레이크 등은 왜 안 들어왔을까요,0.0,"['브레이크', '등', '은', '왜', '안', '들어왔을까요']"
142,딱 봐도 급발진 인디 운전자가 이길 수 있을까 ㅠㅠ,0.0,"['딱', '봐도', '급발진', '인디', '운전자', '가', '이길', '수', '있을까', 'ㅠㅠ']"
143,브레이크 등이 안 들어온다,0.0,"['브레이크', '등', '이', '안', '들어온다']"
144,신자율 주행 서비스가 옛날 차가 나은 듯,0.0,"['신', '자율', '주행', '서비스', '가', '옛날', '차가', '나은', '듯']"
145,근데 솔직히 차에 타면은 안전벨트는 무조건 해야지,0.0,"['근데', '솔직히', '차', '에', '타면은', '안전벨트', '는', '무조건', '해야지']"
146,얼마나 무서웠을까,0.0,"['얼마나', '무서웠을까']"
147,근데 브레이크 등이 안 들어 오네요,0.0,"['근데', '브레이크', '등', '이', '안', '들어', '오네요']"
148,편집이 ㅠ 어지러워요 ㅠ 한국에 들어온 이상 고가 차량도 현기와 다를 바 없다,0.0,"['편집', '이', 'ㅠ', '어지러워요', 'ㅠ', '한국', '에', '들어온', '이상', '고가', '차량', '도', '현기', '와', '다를', '바', '없다']"
149,차주분이 뒷자리에 탔는데 저런 상황 발생되면 어떻게 되죠 사건이,0.0,"['차주', '분', '이', '뒷', '자리', '에', '탔는데', '저런', '상황', '발생', '되면', '어떻게', '되죠', '사건', '이']"
150,자율주행도 문제가 많네,0.0,"['자율', '주행', '도', '문제', '가', '많네']"
151,볼보 무섭네요,0.0,"['볼보', '무섭네요']"
152,좋아요 봇 돌린 건가,0.0,"['좋아요', '봇', '돌린', '건가']"
153,이게 뭔데 좋아요 수가 ㅋㅋㅋㅋ,0.0,"['이', '게', '뭔', '데', '좋아요', '수가', 'ㅋㅋㅋㅋ']"
154,수동차량이 정답,0.0,"['수', '동', '차량', '이', '정답']"
155,이 세상에 는 안전한 차는 없다,0.0,"['이', '세상', '에', '는', '안전한', '차는', '없다']"
156,영상 보면 핸들 조정되고 있잖아요,0.0,"['영상', '보면', '핸들', '조정', '되고', '있잖아요']"
157,볼보도 걸러야겠다,0.0,"['볼보', '도', '걸러', '야', '겠다']"
158,어떡해 하면 저렇게 되나요 무엇을 만져야 되는 건가요,0.0,"['어떡해', '하면', '저렇게', '되나요', '무엇', '을', '만져야', '되는', '건가', '요']"
159,주정차 금지구역 아닌가,0.0,"['주', '정차', '금지', '구역', '아닌가']"
160,안 전차량으로 유명한 볼버라 믿었는데 ㅜㅜ,0.0,"['안', '전', '차량', '으로', '유명한', '볼버', '라', '믿었는데', 'ㅜㅜ']"
161,브레이크를 왜 안 밟으셨을까요 브레이크 등은 오작동 할 수 없는 시스템인데,0.0,"['브레이크', '를', '왜', '안', '밟으셨을까요', '브레이크', '등', '은', '오', '작동', '할', '수', '없는', '시스템', '인데']"
162,아이고 ㅜㅜ 별로 안 다치시 길 바랬는데 ㅜㅜ 비명소리가 마음이 너무 아프다,0.0,"['아이고', 'ㅜㅜ', '별로', '안', '다치시', '길', '바랬는데', 'ㅜㅜ', '비명', '소리', '가', '마음', '이', '너무', '아프다']"
163,저 또한 같은 생각입니다,0.0,"['저', '또한', '같은', '생각', '입니다']"
164,언젠가 차를 사게 되면 엑셀 쪽에도 블랙박스를 설치해야겠다,0.0,"['언젠가', '차', '를', '사게', '되면', '엑셀', '쪽', '에도', '블랙박스', '를', '설치', '해야겠다']"
165,이건 볼보회사에서 책임져야 한다,0.0,"['이건', '볼보', '회사', '에서', '책임져야', '한다']"
166,불매 한 번 갈까요,0.0,"['불매', '한', '번', '갈까', '요']"
167,자 이제 볼보 측에서 차가 왜 혼자서 이렇게 갔는지 밝혀내세요,0.0,"['자', '이제', '볼보', '측', '에서', '차가', '왜', '혼자', '서', '이렇게', '갔는지', '밝혀내세요']"
168,별다른 거 없고 안전하다고 사던데 볼보 잔 고장 많고 다른 나라에서는 할인 없으면 안사는 차,0.0,"['별다른', '거', '없고', '안전하다고', '사던데', '볼보', '잔', '고장', '많고', '다른', '나라', '에서는', '할인', '없으면', '안', '사는', '차']"
169,볼보 사면 안 되겠네요 내 목숨 소중하니까,0.0,"['볼보', '사면', '안', '되겠네요', '내', '목숨', '소중하니까']"
170,볼보 안전한 차라고 또 불티나게 팔리겠군,0.0,"['볼보', '안전한', '차라', '고', '또', '불티', '나게', '팔리겠군']"
171,브레이크가 딱딱해지면서 밟아도 안 밟히고 브레이크 등이 안 들어와요,0.0,"['브레이크', '가', '딱딱해지면서', '밟아도', '안', '밟히고', '브레이크', '등', '이', '안', '들어와요']"
172,어 그러네 킹리적갓심으로 착각하고 잘못 밟은 거 아니냐,0.0,"['어', '그러네', '킹리', '적', '갓', '심', '으로', '착각', '하고', '잘못', '밟은', '거', '아니냐']"
173,보통은 브레이크 페달에 스위치가 달려서 브레이크 동작이랑은 별개로 페달만 밟혀도 등은 들어와 요 진짜 재수 없게 급발진 브레이크 등 고장 브레이크 고장 삼박자가 동시에나지 않는 이상 말이 안 되는 얘기임,0.0,"['보통', '은', '브레이크', '페달', '에', '스위치', '가', '달려서', '브레이크', '동작', '이랑은', '별개', '로', '페달', '만', '밟혀도', '등', '은', '들어와', '요', '진짜', '재수', '없게', '급발진', '브레이크', '등', '고장', '브레이크', '고장', '삼박자', '가', '동', '시에나', '지', '않는', '이상', '말', '이', '안', '되는', '얘기', '임']"
174,딱히 고 평가될 차 브랜드도 아닌데 이상하게 한국에서 고 평가 된 브랜드,0.0,"['딱히', '고', '평가', '될', '차', '브랜드', '도', '아닌데', '이상하게', '한국', '에서', '고', '평가', '된', '브랜드']"
175,우리나라도 외국처럼 차량에 문제가 생겼을 시에 차량 회사에서 확인하는 걸로 해야지 차에 대해 소비자가 뭘 안다고 원인 규명을 해야 한다는 거냐 나 참 ㅋㅋㅋㅋㅋㅋㅋ 어이없어 아니 환자가 병원 가서 자기 몸 진단 내리라는 거랑 똑같은 거잖아,0.0,"['우리나라', '도', '외국', '처럼', '차량', '에', '문제', '가', '생겼을', '시', '에', '차량', '회사', '에서', '확인', '하는', '걸', '로', '해야지', '차', '에', '대해', '소비자', '가', '뭘', '안다고', '원인', '규명', '을', '해야', '한다는', '거', '냐', '나', '참', 'ㅋㅋㅋㅋㅋㅋㅋ', '어이없어', '아니', '환자', '가', '병원', '가서', '자기', '몸', '진단', '내리라는', '거', '랑', '똑같은', '거', '잖아']"
176,제아무리 안전의 볼보라도 전자장치 앞에 선 피할 수 없죠 아날로그 차가 아닌 이상 생 갈 수밖에 없을 겁니다,0.0,"['제아', '무리', '안전', '의', '볼보', '라도', '전자', '장치', '앞', '에', '선', '피', '할', '수', '없죠', '아날로그', '차가', '아닌', '이상', '생', '갈', '수', '밖에', '없을', '겁니다']"
177,그러고 보면 전 세계 모든 자동차의 문제인 듯합니다 전자장비의 오류 무섭네요,0.0,"['그러고', '보면', '전', '세계', '모든', '자동차', '의', '문제', '인', '듯', '합니다', '전자', '장비', '의', '오류', '무섭네요']"
178,뭘까 정말,0.0,"['뭘', '까', '정말']"
179,기계가 인간을 지배할 날이 얼마 안 남았다,0.0,"['기계', '가', '인간', '을', '지배', '할', '날', '이', '얼마', '안', '남았다']"
180,ㅇㅈ,0.0,['ㅇㅈ']
181,보기만 해도 무서운데 저분 공포가 엄청나게,0.0,"['보기', '만', '해도', '무서운데', '저', '분', '공포', '가', '엄청나게']"
182,핸들 조작 안 됐다면서 블박에선 잘 되는 거 같은데,0.0,"['핸들', '조작', '안', '됐다면서', '블박', '에선', '잘', '되는', '거', '같은데']"
183,시동 꺼야 합니다,0.0,"['시동', '꺼야', '합니다']"
184,그 와중에 주정차 금지구역에 주차해 놓으셨네,0.0,"['그', '와중', '에', '주', '정차', '금지', '구역', '에', '주차', '해', '놓으셨네']"
185,디지털 방식으로 많이 변하면서 요즘 급발진이 많이 생긴는 듯,0.0,"['디지털', '방식', '으로', '많이', '변하면서', '요즘', '급발진', '이', '많이', '생긴는', '듯']"
186,저 정도면 대처 엄청 잘한 거임 무섭네 저차,0.0,"['저', '정도', '면', '대처', '엄청', '잘한', '거임', '무섭네', '저', '차']"
187,궁금한 게 급발진하면 기 어 중립에 놓으면 되는 거 아니여,0.0,"['궁금한', '게', '급발진', '하면', '기', '어', '중립', '에', '놓으면', '되는', '거', '아니여']"
188,얼마나 무서웠을까요 ㅠ,0.0,"['얼마나', '무서웠을까요', 'ㅠ']"
189,너무 무서웠겠다 ㅠㅠㅠㅠㅠㅠ,0.0,"['너무', '무서웠겠다', 'ㅠㅠㅠㅠㅠㅠ']"
190,그냥 여성분 목소리만 들어봐도 당시 심리상태가 얼마나 공포에 질렸는지 느껴집니다 ㅠㅠ,0.0,"['그냥', '여성', '분', '목소리', '만', '들어', '봐도', '당시', '심리', '상태', '가', '얼마나', '공포', '에', '질렸는지', '느껴집니다', 'ㅠㅠ']"
