,comment,sentiment,cluster
286,나도 탐 나는데 힘 안 들고 일하면서 돈 벌고 싶고 로 또는 더 좋은데 안 되는 게 현실이라,0.0,9
287,훌륭합니다,0.0,0
288,집게 로봇 준비 완료,0.0,0
289,공부 열심히 해야지,0.0,0
290,근데 전완근 약하면 무쓸 모 ㅠㅠ,0.0,13
291,하지만 진화된 기술은 세상을 망치기도 하죠 무분별하게 저런 로봇의 힘만 받으면 인간이 게을러 질 수 있어 여 몸이 굳고 우리 자제하면서 진화된 기술을 씁시다,0.0,11
292,안경은 요즘 기술이 아니죠 그래도 1900몇십 년대에도 있었는데 근데 렌즈는 신기술이 죠 저도 안경은 잘 모르지만 렌즈는 무조건 많이 쓰면 눈 나빠져요,0.0,1
293,유튜브 오 진짜 요 관련 링크 좀 알려주실 수 있을까요 찾아봐도 그런 글은 안 보이네요,0.0,9
294,안경이 눈 근육을 퇴화 시키는 건 아니지만 안경 쓰다 보면 눈도 더 안 좋아져요 렌즈는 더더욱이고,0.0,1
295,안경이 눈 근육 퇴화시키나요,0.0,9
296,기술연구개발하시는 분들께 진심으로 감사합니다,0.0,1
297,팔에는 뭐가 없는데 원리가 뭐임,0.0,1
298,진짜 실용성 대비 가격도 너무 좋은 듯,0.0,11
299,가격도 싸고 성능은 좋음,0.0,1
300,세상이 바뀌고 있다,0.0,14
301,나도 나이를 먹었나 보다 전신마비였던 사람이 걸어오는 거 보고 눈물이 나오네,0.0,5
302,일거리가 늘어날 게 뻔하군,0.0,5
303,영화가 현실로 되어가고 있네요 좋은 일로만 발전되었으면 좋겠다 싶네요,0.0,17
304,몇십 년만 지나면 아이언맨도 만드겠네 ㅋㅋㅋㅋ,0.0,9
305,지금도 아이언맨은 있는데,0.0,14
306,우씌 눈물 나온 다ㅠ,0.0,9
307,새로운 혁명의 시대에 사는 게 아닐까,0.0,1
308,착용 시 다름을 확연히 느낄 수가 있으면 대 박 제품,0.0,0
309,상하차 좀 하면 되겠다,0.0,8
310,백만 원이면 주문 폭주할 듯 싶은데 직원을 고용해 더 한 달에 200인데,0.0,9
311,백만 원이면 시 골 계신 부모님 사드리고 싶은데 과 연 언제 얼마나 할지 거의 모든 이가 사고 싶어 할 텐데,0.0,3
312,뽀옇게 보여서 보이지도 않네,0.0,9
313,오 조으다,0.0,13
314,와 이 거 수트 끝내준다,0.0,16
315,소중한 영상 감사드립니다,0.0,13
316,장비를 끼면 운동이 안 되죠 ㅋㅋㅋ 차라리 안 끼고 낮은 무게 하는 게 나을 듯 해요,0.0,5
317,마지막 함께 춤추자 감동적이네요,0.0,0
318,과학쿠키에서 봤던 거다,0.0,5
319,이제 두배로 무거운 거 들게 하겠네 ㅋㅋㅋㅋ,0.0,3
320,자격증 언제 딸 수 있습니까,0.0,13
321,택배 상하차에 엄청 도움되겠다,0.0,8
322,기술의 힘 과학의 발전 정말 좋습니다,0.0,11
323,빨리 상용화되어 아픔이 있으신 분들께 큰 힘이 되시길 바랍니다,0.0,11
324,저도 쓰고 싶음,0.0,14
325,진짜 저런 기술 로봇들이 투자를 받아서 더 많아 졌으면 좋겠습니다,0.0,7
326,화질변경 못하는 거 유튜브 오류인 가요,0.0,9
327,어릴 때 만화책으로만 보던 게 일어나 네ㄷㄷ,0.0,17
328,저런 유용하고 좋은 기술을 좋은 곳에 사용되어 기 쁘고 좋네요,0.0,1
329,나중에 진짜 슈트 입고 싸우는 스포츠도 나오겠네,0.0,11
330,그만큼 인류 멸망이 멀지 않았다는 거지,0.0,17
331,마지막 눈물나네,0.0,13
332,파이팅,0.0,0
333,요즘 날씨 왜 이러니 ㅠㅠㅠㅠㅠㅠ,0.0,8
334,숲세권 리버뷰 오션뷰 조심해,0.0,0
335,하늘이 대신 벌하네,0.0,11
336,백년에 한 번 올까 말까 한 게 매해마다 오는 것 같다 ㄹㅇ,0.0,5
337,우리나라도 불안하다,0.0,14
338,매번 이런 기사 볼 때마다 백년 만에 한 번 올까 말깐 데 십 년으로 바꿔라,0.0,17
339,시골 지역 다니다 보면 산 비탈에 전원주택들 엄청 많던데 보기에도 불안혀,0.0,3
340,껄껄껄,0.0,0
341,한국도 태양광 설치한 곳 조심해야 할 듯,0.0,5
342,잘 가시게들,0.0,18
343,무섭네,0.0,0
344,약하네ㅋㅋ,0.0,11
345,무섭다 일본 정부는 싫어하지만 자연재난으로 어려움을 겪는 일본 국민들에게 위로를 보낸다,0.0,1
346,혹시나 구호 물품 같은 거 보내지 마라,0.0,9
347,전쟁으로 많은 피해자를 만든 일본이 이 제 벌을 받고 있는 거 다 지진 해일 태풍 모든 것으로 나라는 멸망 할 것이다,0.0,14
348,우리도 긴장해야 한 다 더더욱 우리나라는 산지가 많기 때문에 철저한 대비가 필요하다,0.0,14
349,아 ㅋㅋ,0.0,12
350,언제 다 치우나,0.0,1
351,뭐가 문젠데,0.0,5
352,탈출이 아니라 곧바로 산 사태에 쓸려가 버렸을 것 같음,0.0,1
353,일본은 저 기회가 일본이 정신 차릴 수 있는 기회가 됬으면 좋겠다,0.0,14
354,앞으론 착하게 살아라,0.0,13
355,이런 일 더 생겼으면 좋겟다,0.0,1
356,한국도 곧 장마철이라 준비 단단히 해야 될 듯요,0.0,17
357,자연아 좀 만 더 힘내라 ㅎㅎ,0.0,11
358,나무 배어다 골판지 만들다 산 사태난 거임,0.0,0
359,저희 집도 일요일에 그네랑 자전거 넘어졌어요 ㅠㅠ,0.0,8
360,일본은 진짜 자연재해가 끊임이 없네,0.0,2
361,머 어 때 자연이 사랑하는 거겠지,0.0,14
362,올림픽 기간 동안 태풍도 올 거 같은데,0.0,17
363,이야 무슨 애니메이션 같네,0.0,13
364,매일매일 우울한 뉴스만 보다가 간 만에 희소식이네요 오늘은 꿀 잠자야지,0.0,3
365,자연재해가 무섭네요 더 이상의 피해가 없길 바랍니다,0.0,1
366,진짜 몇 십 년 안에 기후 때문에 지구가 망할까,0.0,14
367,일본은 굉장히 오래된 건물이 많고 여행 갈 때마다 현지 가이드가 옛 건물에 자부심이 넘치게 이야기를 많이 하더라 근데 그럼 뭐 해 다 무너져 내리는 데,0.0,11
368,지진이 저렇게 나는데 버티는 게 이 상한 거 아닌가,0.0,16
369,우리나라도 철저한 대비가 필요해 보입니다,0.0,1
370,진짜 무슨 재난 영화의 한 장면 같다,0.0,1
371,자연재해는 어떻게 막을 방법이 없는 거 같다,0.0,16
372,한국도 산 주변 도로 옆 모 조건 넝쿨 뿌리나무 등 땅으로 깊이 물이 지하수 큰 땅 주변 동굴 등 탄광 근처 복원 필수 땅속 빈 공간 없애코 물석수 공장 지하수 그만 공장 없애기 석수 제조 군 나라에서만 제조 필요시 전시 재해 때만 제조캠핑처러 조나 대비 캠핑 전문들처럼 이런 수상 구조대 국 경찰구조대들 나 같이 일반인들도 배워야 할 정보 시민들 프로그램 있어도 보는 사람만 관심 있는 사람  이제 구조재난 재해 전쟁시 가스 불 초등 유치원 중고 대학생 성인 직장들도 이 제 전쟁 예비군들도 군인도 의 무적으로 체육시간 비디오 등 훈련장 체험 1년 직장인들 학생들은 주기적으로 비디오 시청을 주 1회 주 체육시간마다 보이는 포스터 등 가르치기,0.0,17
373,생과 사가 정말 간 발의 차이네요 정말 놀랍습니다,0.0,13
374,와 진짜 인간은 자연의 섭리를 범접할 수가 없다,0.0,7
375,일본이라는 나라는 싫지만 그래도 죄 없는 민간인들은 안 다쳤으면 좋겠다 부디 더 큰 피해가 없기를,0.0,1
376,인명피해 없길 바랍니다,0.0,0
377,지구가 계속 경고 주고 있잖아 진짜 환경보호를 위해 전 세계가 노력해야 함,0.0,9
378,우리나라도 저렇게 될 수 있을 거 같아 걱정이네요,0.0,1
379,저기에 사람이 있었다면 얼마나 끔 찍했을까,0.0,5
380,지구 온난화가 진짜 심해지긴 했구나,0.0,11
381,자연재해에 피해보는 사람은 거의 서민층일 듯적은 희생에 빠른 복구 바랍니다,0.0,1
382,일본은 일부 자연재해에는 안전지대도 아닌데 저렇게 버텨온 게 놀랍다,0.0,9
383,그런 말이 나옴 죄 없는 민간인이 다치고 있는데,0.0,14
384,작년에 이어 또 이러는 건가요 ㅠㅠ 점점 기후가 이상해지네요 ㅠㅠ,0.0,9
385,하여간 일본만 나오면 발작이 네 이런 자연재해는 그냥 나라를 떠나서 안타까운 데,0.0,5
386,그래도 인간적으로 안 됐다고 사람은 무사했으면 좋겠다고 생각한 내가 너무 순진했다 역시 한국 소환해서 기승전 한국 욕하는 거 보고 다시 정신차렸다,0.0,5
387,그렇다고 한국 욕 하는 걸 옹호하는 건 아닙니다 둘 다 잘못된 거죠,0.0,5
388,여기도 기승전 일본이라서 자연재해 일어나도 괜찮다고 하는 사람들 꽤 있어요 ㅋㅋ,0.0,1
389,우리나라도 작년 인가 재작년에 이러지 않았나 이번 해는 무사히 지나가길,0.0,9
390,아무리 빗길이라도 부산 버스 어떻게 달렸길레 넘어지냐 ㄷㄷ,0.0,0
391,적대국이지만 그래도 ㅜㅜ 슬프네요삼가 고인의 명복을 빕니다,0.0,1
392,우리나라도 태양광으로 멀쩡한 산 갈아엎고 작년에 비 많이 왔을 때 산 사태 증가했는데 올해도 걱정이다 ㅜ,0.0,9
393,휩쓸려 죽는 게 아니라 감전돼서 죽겠네,0.0,3
394,피해자가 없길 바라며,0.0,9
395,저런 게 가능한 가 싶을 정도로 놀랍다,0.0,14
396,우리나라도 위험 지역 많아요 자연재해 앞에서 천벌을 말하는 건 좀 누구라도 당할 수 있는 일이죠,0.0,11
397,피해는 있었지만 그거는 산에 마을이 있진 않았잖아 저기는 산에 마을이 있던 건데 그게 휩쓸려 갔는데,0.0,5
398,아이고,0.0,0
399,와 진짜 투명망토가 나왔네 도랐네 ㅋㅋ,0.0,1
400,장소에 따라 바꿔 입어야 되는,0.0,17
401,저 투 명망토 원리 6년도 더 전에 만화책에서 본 내용,0.0,1
402,방탄 기능 추가에 가 벼움 추가면 쵝 오인데 다른 한쪽에 세 ㅡㅡ 언놈 주머니 ㅋ,0.0,17
403,아군끼리 못 찾음,0.0,8
404,자 이 제 투명 망토 나왔으니 순간 이동 조종반지만 나오면 되는 건가,0.0,3
405,요즘 이런 게 필요하나 미사일 핵 끝나는 시대에 살고 있는데,0.0,11
406,이스라엘이 은근히 쌈 박한 거 많이 만드는 듯,0.0,11
407,고스트가 현실화 되다니,0.0,9
408,스텔스 방패네,0.0,17
409,그래봤자 도 입안함,0.0,3
410,제일 좋은 것은 저런 것을 안 써야겠지요,0.0,18
411,죽음의 성물 하나가 실제로 존재하네 ㅎㄷㄷ,0.0,9
412,마지막 껀 진짜 투명망토 같은 데,0.0,9
413,베그에 우선 도입 적용,0.0,17
414,투명망토 대박이다,0.0,13
415,해리포터,0.0,0
416,도라에몽 투명 망토가 만들어지다니,0.0,9
417,거울 천패브릭 특수 소재 로 개발한 것 같은데 가까이 보면 티나 고 멀리서 보거나 자세히 안 보면 못 찾는 그런 방식 같은데 우리가 먼저 개발해서 수출하자 ㅋㅋ,0.0,17
418,신박한 세상 일세 나도 한 장만,0.0,9
419,배그 캐쉬 템으로 나오려 나 ㅋㅋㅋ,0.0,17
420,이 거 반지의 제왕에서 나오는 엘프 망토자나 ㅋㅋ,0.0,16
421,이런 거 나오면 제일 먼저 범죄 집단이 사용하겠지,0.0,11
422,군인보호가 곧 살상인데 건축이나 예술에 쓰여야지요,0.0,9
423,저것도 분명 같은 애들이 몰래 빼가겠지,0.0,18
424,숨바꼭질 만렙,0.0,0
425,그래서 지금 무력으로 미국을 짓밟아보겠다고,0.0,17
426,보급화됐을 때 적의 지휘관적들이 안 보일 땐 바위를 쏴라,0.0,8
427,근데 진짜 군복이 숨으면 잘못 찾겠더 하 훈련주간 때 탄약고에 올라갔는데 후임이 바위 산 쪽에서 뭐가 움직인다고 해서 뭔 개소리냐고 했는데 갑자기 간부가 철수 이러니라 10명 정도가 일어나더라 쓱 보면 못 찾음,0.0,11
428,위장한 사람을 찾을 수 없다고 요수류탄 몇 개만 던져보세요 확실합니다,0.0,11
429,ㅋㅋㅋ 근데 우리나라 개구리 전투복도 그렇고 디지털 군복도 그렇고 이게 위장이 되긴 되나 했는데 훈련 나가서 산에 들어가면 진짜 안보임 ㅋㅋㅋㅋ 구별하기 쉽지 않더라,0.0,11
430,디즈니 마블이 내놓는 영화에 사실 미군 기술이 다 녹아 있음,0.0,5
431,감쪽같네 진짜,0.0,17
432,소름 상상으로 생각했던 게 현실이 됐네,0.0,5
433,찾기가 너무 쉬운데 우리나라 틀린 그림 찾기 난이도를 모르네 ㅎㅎ,0.0,17
434,와 기술력 미쳤네,0.0,8
435,이게 이 제 실현되고 뉴스로도 나오다니 ㄷㄷ,0.0,16
436,이건 설마 겜에서만 봤던 투명망토는 아니네가 아니라 맞네,0.0,17
437,저신소재로 옷 만들면 투명인간이 되는군,0.0,1
438,딱 보자마자 다 찾았는데,0.0,17
439,마지막은 합성임,0.0,1
440,처음 부터 찾아버렸자 너,0.0,0
441,머글이 마법사 쌉바르겠네,0.0,11
442,총에 적용은 안 돼나영,0.0,14
443,꼭 보면 군용으로 개발한 제품들이 일상에서 더 잘 쓰이게 된다는 걸 감안하면 불안한데,0.0,1
444,이제 도라에몽 필요 없겠네,0.0,0
445,투명망토가 진짜 있다니,0.0,5
446,고스트 클로킹도 머지 않았네 투명망토까지 나왔으니 ㅋㅋ 이 제 보명들 스타 마린처럼 전투복 입혀서 생존 능력 높히는 일만 남았네,0.0,17
447,중동 지방 파병 나가서 활용하기에 좋겠네,0.0,0
448,저건 대체 원리가 뭐임,0.0,17
449,대박이네요,0.0,9
450,솔리드 스네이크는 아직도 박스 쓰고 다니는데,0.0,8
451,요즘 저런 게 의미 있나 잘 모르겠으면 일단 포탄 미사일 겁나 쏴대고 보는 시대인데,0.0,8
452,마지막에 군인 보호에만 쓰시길 은 무슨 의 미인거지,0.0,11
453,투명망토 사고 싶다,0.0,8
454,아직은 티가 난다 ㅋㅋㅋ,0.0,14
455,신기,0.0,0
456,도라에몽의 투명망토가 현실화,0.0,1
457,아닠 ㅋㅋㅋ 적이랑 아군 둘 다 쓰면 쫄아서 바위란 바위는 다 쏠듯 ㅋㅋㅋ,0.0,17
458,왜 여기서 테라 브 금이 나와,0.0,9
459,점점 세계는 도라에몽을 향하고 있다,0.0,11
460,와 투명망토 가지고 싶다 헿,0.0,3
461,갖고 싶다 ㅜㅜ,0.0,0
462,성범죄에 안 쓰이게 생활보급 안 되도록 해야 할 듯,0.0,1
463,정말 대단합니다,0.0,13
464,이런 걸 공개하면 다들 알게 되는 거 아닌가,0.0,2
465,반지의 제왕에 나온 거네,0.0,2
466,마지막 대박이네,0.0,8
467,투명망도 떨어뜨리면 어떻게 찾지,0.0,17
468,아 저 망토 해리포터 껀 데,0.0,11
469,저런 걸 구별하려면 색 맹인 사람도 힘들 것다,0.0,14
470,처음 것들은 걍 화질이 안 좋아서 안 보이는 데,0.0,2
471,대한민국 군대와는 관계 없는 내용이네,0.0,13
472,마지막은 진짜인가요,0.0,7
473,저런 걸로 군복을 만들면 되는데,0.0,5
474,도입한다면 일단 적들은 우릴 찾는 것 자체가 불가능하겠는데,0.0,7
475,집중 포격만 안 받는다면 좋겠네,0.0,17
476,덥지는 않나요,0.0,0
477,폭격기와 서 폭 투하,0.0,13
478,적을 죽이 기 위해서 나를 보호하는 용도로 나온 것,0.0,1
479,외계인들이 주는 기술인가,0.0,2
480,매복할 때 소대장 눈에 안 띄게 꿀 잠 가능 ㅋㅋ,0.0,11
481,방탄복에 방탄 헬멧도 무조건 입어야 하네,0.0,9
482,소름이 네ㅋㅋ 화면에서 투명망토라고 해서 얼추 보이는 거지 바로 옆에 있었음 잘 모르것 다ㅋㅋ,0.0,11
483,어떻게 난 첫 번째 그림에서 한 번에 다 찾았지,0.0,1
484,보자마자 3명 찾았다 아직 멀었다,0.0,0
485,열화상 카메라 선에서 정리 가능,0.0,13
486,투명망토가 현실에도 나왔군 요빨리 사서 강화하고 싶다,0.0,3
487,드래곤볼에 나오던 닌 자 위장술이 생각난다,0.0,11
488,사람을 요즘 누가 찾아 그냥 폭탄한 발 날려주면 알아서 죽을 텐데,0.0,1
489,난 봣는 데,0.0,8
490,그래서 가격은 이런 거 보편화가 안 되서 지금까지 조용한 거 아님,0.0,14
491,왜 나는 보이는 걸가,0.0,2
492,와 마지막은 그냥 해리포터 아버진 데 ㄷㄷㄷㄷ,0.0,17
493,반지의 제왕에 나오는 프로도 망토 느낌이네,0.0,11
494,반지의 제왕 두 개의 탑에서인가 호빗 프로도와 샘이 숨는 거 생각나네,0.0,1
495,우리나라 군 복도 적외선 저감 처리 되어 있는데 무식한 다림질로 각잡기 마구잡이 빨래로 그런 기능 따위 손상되어 없어진지 오래죠,0.0,8
496,왜 극비로 다루지 않는 것인가 어찌됐든 적에게 절대로 들어가지 못하게 할 것,0.0,9
497,영화가 현실로 와,0.0,14
498,인간을 효과적으로 죽일 수 있는 기술이 하나 더 개발됐구나,0.0,14
499,공각기동대에 나오는 광학 미체가 나오는 날이 머지 않았구나,0.0,1
