,0
271,"왜 급발진은 2,30대에서 안발생하고 50대 틀딱 아줌마들이나 70대 할배한테서 발생하는 거지? ㅋㅋㅋㅋ 브레이크 등도 안들어오고 ㅋㅋㅋㅋㅋㅋㅋㅋ 초반에 움직이시면서 기어 바꾸는 소리도 나고 ㅋㅋㅋㅋㅋ"
272,브레이크 등이 안켜졌는데...급발진..아..<br>모르겠다
273,차는 깡통이지
274,2억? 20억도 모자란다...
275,엠빅뉴스 이기사를 현대.기아에서 좋아합니다.
276,하..브레이크등도 안들어오는데..<br>뭐냐..<br>경고음 하나도 안나는걸 보닞안전보조장치는 다 꺼놨구만 <br>뭐 2억 손해배상 청구했다는데 명목이 급발진 아니면 뭘로 손해배상 청구해
277,주/정차 금지구역이다 운전자 새퀴야!!
278,급발진 없는 자전거 타야겠다
279,이거바라 현기차만 그러는거아님 다똑같음
280,배째네 저럴땐그냥  전봇대옆드리박아
281,중국에 팔렸을때 부터<br>볼보차는 이제 관심없다
282,풀악셀치고 뭔절규를해..에휴 아줌마 이제운전대 절대잡지마<br>압력다빠졌어도 브레이크살짝만밟음 불들어온다 그냥 브레낀줄알고 풀악셀친거잖아
283,급발진 나는 운전자들은 하나같이 나이 많고 하나같이 운전경력 많고 하나같이 여자냐... 이건 무슨 공식같아
284,볼보 반자율주행은 테슬라 마냥 핸들이 180도씩 꺾이고 그런거 안됨 핸들이 안돌아가지도 않고 그냥 속도가 빨라지니까 잘 안틀어진거고 자율주행으로 피한게 아닌 adas즉 그 순간에도 볼보의 안전기능은 정상작동함 bmw 피하기 직전에 띠디딩 띠디딩 하는게 전방추돌방지 보조 경고음임<br>그리고 pilot assist의 활성화 조건을 1개도 못 갖췄는데 어케 켜지누
285,뭐하려고 mbc에서 좆도 ㅂㅅ같은 근거 들먹이며 이거 공론화 시키고 선동하는지는 모르겠지만 이건 그냥 브레이크를 밟았는지 엑셀을 밟았는지만 보면됨
286,"어떤 자동차 회사도, 명백히 급발진으로 볼수 있는.사고에 절대로 인정하지 않음. 그냥 급발진은 운전자만 재수없음. 그게 내가 될 수도  있을뿐임"
287,미쳣네 와 진짜 공포고 트라우마 생길듯
288,진짜 한녀들 문제터지면 아악 아악 오또k 이지이라알 하는거 너무 꼴보기 싫다.
289,현기차욕할거도없네 너무 자동차 편하게 몰려고 하면 안된다 휴대폰이나 컴퓨터도 갑자기 먹통되서 재부팅하는일생기는데<br>자동차같은데 전자동시스템 넣는거는 시한폭탄 넣는거나 마찬가지지
290,볼보 타지말기 불매운동 동참합니다
291,중국이 손대면 안전의대명사던 볼보도 쓰레기가 되는구나.
292,이런말하긴 좀 그렇지만 오히려 안전성은 확실히 보여준듯. 150키로 처박고 살아있는게 기적. 흉기였음 즉사임
293,볼보차 타지맙시다.전적으로 회피하는 회사차는 타지말아야 합니다
294,제가 봤을때는 급발진 아닌데요
295,가능하긴 힘들겠지만 차가 맘대로 움직인다 싶으면 속도 올라가기전에 옆에 얼른 박으세요  나중에 뭐가 어떻게 되든 건강이 최우선 입니다
296,브레이크등 없다..<br>브레이크대신   악셀은 미친듯 밟은듯..
297,운전미숙  제동한번인하네
298,브레이크등은 왜 안들어는건지.....
299,브레이크 강하게 밟고 기어 중립
300,렉서스가 갑이다.<br>그냥 렉서스 사라.<br>일본차라고 욕하지말고 안전하게 타려면 렉서스가 정답이다.
301,근데진짜급발진의 원인이몰까 이거무서워서 차타겠나 그래도다행히 인명사고는 없어서다행이네요 저정도면공포스럽지
302,내가 볼보 많이몰아봐서 아는대 브레이크가 꽤 높은위치에있어요. cctv보시면 아시겠지만 브레이크등 한번도 안들어옵니다. 그리고 차타시자말자 기어바꾸는듯한 소리도 들리구요..<br>이것이 맞을지 모르겠찌만... 제가 직업상 꽤많은 자동차를 몰아봅니다. 예전에 어떤차량을 몰았는대 갑자기 급가속이되고 컨트롤하기 힘들다는 생각이 들었지요..<br>자동차운행이 힘들다는 생각에 차주분한테 이야기를 드리니깐 차주분께서 이야기해주셨는대 자동차매트고리가없어서 임시적으로 매트만 깔아났다고 하더군요...<br>알고보니깐 원인은 자동차매트였어요 자동차매트가 밀리면서 악셀을 꽈악 밟게되었어요 . 그외도 상당히 원인이 많아요. 자동차 결함으로 인한 사고일까? 라는 생각이 조금드네요...<br>저역시 배태랑이지만 저런 원인은 미쳐알지도 못하였어요...아무튼 차주분께서는 빠른쾌유되시길...
303,자동차메트인정 근데브레이크잡으면 잡히긴하던데
304,이건솔직히 급발진아니냐 진짜양심적으로 사람이 엑셀을밟고 저렇게다급적이게 말할수있나
305,운전미숙일수도 있어요..브레이크등에 불도 안들어왔고..진실이 뭘까요
306,이젠 차팔고  급발진의심시 운전자가아닌 자동차 없체에서 밝히고 비슷한 사건발생시  명확한 원인못밝히면 급발진으로결론내는걸로
307,자율주행을 사서 그렇구나..
308,안전하면 볼보였는데... 이젠 못 믿겠다
309,첨단 시스템이 많을수록 더 위험해지는듯<br>난 담에는 깡통 사서 사제로 가죽시트와 후방카메라  네비만 설치하고  그냥 타고 다닐 예정임
310,절대 주정차 하지말라는 물결노란선에 새운거부터 욕쳐먹어야되는데 여성에 통화중? 브레이크등 안들어옴?그리고 출발할때 뭔가 조작되는소리남 기어변속했겠지
311,시동을 바로 꺼야지
312,봤지?  현기만 욕하지마시고 차는 뽑기운입니다ㅋ
313,ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ
314,그냥 바로 옆에 나무에 꼬라박으면 살았을 것같은데
315,2억 가지고 되냐? 10억은 받아야겠구만
316,거지 같은 소리 하내 저구간에 100키로 말이된다고 생각 하냐 그것도 여자가 <br>보상하고 사과 해라 질알같은 소리 하지말고
317,외제차좋아하는사람들!국산차도좋은것많은데  외제차좋지도않구만 ㆍ국산것애용합시당ᆢ
318,모든 기업들이 사실인 거 알면서도 ㅇㅈ안 하는 이유 ㅇㅈ하는 순간 사실인 게 밝혀줘<br>기업 이미지 깎아내리니 지들 손해보니깐
319,이건 운전자 잘못 맞는거 같은데? 무조건 기업까는건....절래절래...브레이크 등이 들어오길 하나...파크 어시스트는 일시적으로 멈추긴 하는데 악셀 밟으면 바로 풀리는데 어쩌란건지? 저건 급발진 아닌거 같음. 무조건 까는건 안좋음
320,외제차나 국산차나 똑같은데 뭘 다똑같은 새끼들이지 팔땐 다 내줄듯이 팔면 나몰라라
321,기집들아운전대잡지마 제발 브레이크등이한번도안들어오는데 어휴 진짜
322,기어 바꾸는 소리 나만들리나??<br>조작미숙인듯
323,볼보좋아하는1인 하지만<br>중국이만들어서 그런가?<br>무서운차볼보
324,전자식이 마냥좋은것만은아님<br>근데 브레이크 밟앗나 안밟앗나 내용의 전문가 인터뷰가 없는게아쉽
325,외국차 급발진만 저렇게 보도하고 전문가도 비판하지만 현기차에서 저렇게나오면 모두가 침묵하지
326,급발진의 선두주자<br>현기차좀 뉴스에 다뤄주십쇼!!!
327,근데 솔직히 차에 타면은 안전벨트는 무조건 해야지
328,얼마나 무서웠을까......
329,외제차도 좋은것만은 아니군요
330,운전을 20년 넘게 하신분이 저런곳에 주차를 하시고  물건사러 가다니 너무  개념없으신 분이네
331,브레이크를 밟아야지???? 안그래??? 자가 지맘대로갔다는데 왜 브레이크등에 불이 안들어오냐???? 살짝만 밟아도 들어오는데
332,급발진 특 : 노인 or 여성
333,이런걸 과연 차량회사들은  어떻게 받아들일것인가?누긴봐도 ㆍㆍ이건머  이위험힐순간을ㆍㆍ얼마나무서웠을까
334,엄마 차도 볼보라서 안심인데...<br>반자동 주행 딱 한번 테스트 해보고 안하시긴 하는데...불안하네 ㅠㅠ
335,"꼬라지가 도로에 주차나 하고 있고, 운전자 실책인데 급발진으로 밀고 가는거인듯"
336,근데 브레이크등이 안들어 오네요
337,한국 패치^^
338,일단 사고 원인은 아직 안나왔으니 <br>팩트만 따지자고<br>120km로 안전벨트도 없이 들이박았는데 살았다는거 부터 볼보 짬밥은 무시 못함 <br>그리고 피해자 변호사님이 자동으로 브레이크가 작동되야 되는데 안됬다고 하는건 AEB를 말씀하시는거 같은데 AEB도 작동조건이 있음 <br>질주중에 브레이크를 밟으셨을텐데 그럼 차는 &quot;운전자가 조작가능한 상태구나&quot; 라고 간주해서 AEB가 안걸림 물론 제조사 마다 조금씩 다르긴 하지만 그래서 지금 중요한건 왜 질주했냐임<br>일단 볼보측 말이 맞음 테슬라 오토파일럿 같은애들이나 자동주차(벤츠)기능 빼고는 P에서 지멋대로 D로 바꾸는 기능은 없음 <br>D에서P로 바꿔버리는 기능은 있어도(BMW)<br>반자율 기능도 주행중에 사용하는 기능이지 멈춰있다 쓰는 기능이 아님 <br>중요한건 D였냐 P였냐가 아님<br>왜 엔진이 revving 했냐가 중요한거임<br>오직동으로 P에서 D로 변속됬던 운전자가 변속했던 엔진이 idle이면 속도 얼마 안나옴<br>엔진 revving 이유가 중요함 <br>운전자가 착각하고 밟은건지 오작동인지<br>그리고 벌써부터 볼보잘못인것 처럼 몰아가는건 좀 아니지 않나? 그것도 언론사 라는 놈들이?
339,와 씨바 안전 때문에 볼보 좋아하고 볼보 살려고 고민하고있었는디...이게 무슨...
340,급발진 특징<br><br>1. 여자<br><br>2. 노인네<br><br>3. 차량이 멈췄다가 다시 출발하는 타이밍에서만 발생함<br><br>4. 차주가 차량에 대해서 존나 무지함<br><br>5. 언플함
341,편집이 ㅠ 어지러워요 ㅠ<br>한국에 들어온 이상<br>고가차량도 현기와 다를바없다
342,차는 자고로 깡통 수동이 최고 안전한거여~<br>프리미엄 옵션은 믿음이 영~~ 안가.<br>고장나면 그거 내 생명과 연관많은겨.<br>나를 지켜주지 않아 내가 나를 지켜야것지.
343,타이어 자폭장치가필요함
344,차주분이 뒷자리에 탔는데 저런상황발생되면 어떻게되죠 사건이???
345,급발진이 흔한건줄아나 ㅋㅋ<br>저거 백프로 김여사가 풀악셀 밟은거임 ㅁㅊ련ㅋㅋㅋ
346,겨우 2억 소송입니까? 미국에선 적어도 10억 이상 소송으로 갈 텐데요. 리콜 들어오기전에 입 막음 하려구 변호사랑 거액으로 합의하려고 할텐데요
347,@LV J 그리고 운전자가 통화 하다가 영수증 찾는다고 하다 기어 변경되는 소리 들리고 이후부터 가속됩니다. 가속 속도도 급발진이라고 하기에는 너무 느립니다. 브레이크 등은 저 모델이라면 전자결함 관계 없이 밟으면 들어와요. 왜 단 한번도 브레이크등이 안 들어왔을까요? 급발진이든 뭐든 차 멈추려면 브레이크를 밟으려고는 했어야 하는데?   정황상 급발진이라고 의심할만한 단서가 거의 없습니다. 오히려 안전벨트도 안하고 120으로 충돌했는데도 죽지 않고 살아난 걸 차의 충돌안정성 덕분이라고 봐야 할 것 같은데요.
348,@LV J 회사와 관련&#39;된&#39; 사람 아니고 볼보 운전자입니다. 딱 저 모델 타고 있는데 기어 P로 놨을 때는 주행보조장치 자체가 시행이 안되고 기계식 기어노브라 운전자가 조작하지 않으면 기어가 d로 변경될 일이 없습니다. 지금 볼보 카페에도 이 사건 때문에 글들 많이 올라오는데 거의 대부분의 볼보 오너들은 운전 미숙으로 인한 사고로 보고 있습니다. 타본 사람들은 알아요.
349,@OS Mir 혹시 볼보회사 관련됀 분 은 아니시죠.
350,운전자가 먼저 합의하려고 들었네요. 볼보는 원인규명 먼저라고 거절하고. 그리고 반대로 운전자가 급발진 아닌데도 이렇게 언론플레이 하면서 볼보 이미지에 타격 입힌 게 밝혀지면 수백억 소송 가도 이상하지 않겠죠.
351,자율주행도 문제가 많네
352,왜 이런사고는 여편네들만 나노?
353,볼보 무섭네요
354,"<b>18 세 이상 ONLYFANS</b> <a href=""http://likeme.baby/"">LIKEME.BABY</a><br><br><br>&quot;The next like unbrow&quot;<br>&quot;The next like unbrow&quot;<br>&quot;The next like unbrow&quot;<br>Yok Gotong royong ♥️♥️!!!<br>Essa Com Certeza foi a Coisa Mais Aleatória que o YouTube Já me recomendou &#39;-&#39;"
355,좋아요 봇 돌린건가
356,?
357,이게 뭔데 좋아요 수가 ㅋㅋㅋㅋ
358,Your mother
359,좋아요 알바도 있나
360,수동차량이 정답
361,"급발진은 이미 90년대부터 논란이였고 이미 제조사는 급발진대비관련 특허를 수천개씩 해놨으나,  급발진을 인정하지 않고 있다.   인정하게되면 미국이나 유럽에서 징벌적손해배상으로 파산에 이를수 있기때문이라고한다...."
362,아줌마 걍 국산차 타 볼보 안전을 생각해서 전치 20주여
363,불법주차 하고 운전중 통화하고 그런대 급발진이다?  누가 그런 논리를 믿어줄까요 내가볼시는 운전미숙이다 <br>저거 급발진으로 인정해주면 개나소나 다급발진이다 할듯
364,휴대폰 으로도 어풀로 다운받아 원격 자동차 조종이 가능하다는데 알아봐라 혹시나 해서 의심해본다
365,이세상에 는  안전한 차는 없다
366,급발진에 핸들이 조작이 안된다는건 <br>신빙성이 떨어짐. 수많은 급발진 인정받은 사건사고에서도 다~ 핸들조향은 가능했음.<br>(물론 뻑뻑해졌을 가능성은 있지만)<br>브레이크가 딱딱해져서 작동을 안하는건 맞음.
367,영상보면 핸들 조정되고 있잖아요!
